,y_test,mean_predict,predicted_uncertainty
2031,319300.0,397440.72,13980.248
2447,237500.0,274632.56,13997.412
2931,107900.0,143166.73,13999.725
910,298400.0,251226.03,14007.289
591,57900.0,82270.98,14011.21
996,49000.0,83473.35,14023.916
1939,60900.0,85477.71,14030.716
4096,173900.0,156617.78,14033.512
115,223900.0,270392.66,14038.782
1173,66100.0,90160.86,14042.058
1239,68400.0,106545.31,14043.674
1254,120800.0,149718.67,14058.219
1391,332900.0,322317.06,14058.755
756,99600.0,143320.6,14081.988
2107,116100.0,141987.23,14088.512
3783,58200.0,82952.81,14091.696
2461,71700.0,105436.9,14100.744
700,106300.0,135487.03,14107.891
3404,123500.0,129920.85,14113.04
676,349300.0,242567.92,14115.045
2550,156300.0,193996.7,14117.961
1041,261500.0,252159.75,14126.268
2191,336900.0,223950.6,14134.067
2744,106100.0,105461.0,14136.594
3046,271100.0,303293.7,14143.085
2790,500001.0,436131.16,14146.006
1782,115100.0,142893.28,14165.541
1207,90000.0,154216.33,14167.832
1566,87500.0,305348.3,14188.149
2828,227600.0,319956.5,14190.33
2669,290000.0,258520.3,14206.92
2405,267500.0,241514.9,14223.299
3582,90600.0,142332.84,14237.888
2135,343000.0,331126.16,14249.1
2784,89400.0,99882.81,14249.529
2908,263800.0,299153.4,14254.616
3361,70300.0,83401.89,14261.61
1981,389500.0,311298.06,14272.281
3799,246400.0,264089.56,14273.222
3708,65000.0,93385.39,14279.688
2670,237500.0,249008.25,14281.722
246,351200.0,347712.66,14284.742
3164,64100.0,82192.59,14287.357
3292,149600.0,169367.53,14289.359
505,320400.0,244192.78,14295.949
2078,299400.0,291406.53,14307.477
1111,50900.0,80238.92,14312.157
2549,74800.0,93085.1,14317.646
1035,81300.0,92212.11,14329.4795
3822,230900.0,253435.25,14331.338
99,121500.0,185125.11,14337.137
1066,72500.0,154169.6,14348.981
738,217500.0,312061.84,14354.808
1150,88300.0,81772.04,14361.855
4073,76400.0,88211.75,14375.373
3172,156900.0,177245.6,14378.752
3505,115800.0,141454.25,14388.238
2997,97300.0,145674.45,14391.152
2827,128800.0,153321.34,14395.969
3807,87500.0,238555.4,14398.189
1898,310900.0,299329.94,14402.101
1719,236200.0,303698.5,14415.162
629,94400.0,141943.62,14416.506
1140,179500.0,224031.9,14419.592
2012,380000.0,322883.84,14419.867
3828,218600.0,279759.94,14426.589
2511,150200.0,208447.5,14433.586
3101,330400.0,369680.5,14436.481
2845,295300.0,243349.38,14440.072
2727,294100.0,244499.47,14441.371
2850,83800.0,83057.46,14445.898
2402,353600.0,387172.06,14446.906
50,217300.0,276654.34,14459.86
2112,129400.0,204128.72,14461.247
2621,160400.0,167928.53,14463.471
3942,82000.0,158966.86,14468.04
2814,71200.0,107378.9,14476.271
2073,254400.0,392953.1,14477.261
2341,46900.0,82309.05,14481.765
330,243800.0,252658.6,14519.0205
3842,227900.0,273414.94,14523.395
3863,332500.0,298088.7,14527.389
881,60400.0,94966.55,14544.692
4033,98800.0,141529.16,14545.987
1042,320200.0,326628.75,14553.62
3585,123600.0,180732.03,14562.835
98,285500.0,344599.53,14565.48
1788,62400.0,92830.086,14575.008
1182,220200.0,279631.4,14582.909
1849,251800.0,325419.2,14585.646
195,162200.0,180885.56,14609.965
1380,98400.0,125114.54,14610.332
3346,226900.0,222112.05,14623.258
2754,289500.0,305859.25,14626.503
1270,103400.0,92431.445,14631.181
1373,290800.0,228220.7,14644.833
1952,106900.0,92359.055,14658.734
65,50500.0,80352.14,14659.11
2684,274200.0,231313.0,14660.699
2729,334300.0,334784.94,14671.325
803,178100.0,229696.25,14677.207
3836,126500.0,201124.75,14677.233
2358,74500.0,103811.55,14679.128
2743,161800.0,141386.45,14682.6045
282,62900.0,79650.52,14683.479
224,335500.0,283849.03,14686.495
4010,452300.0,342147.78,14714.193
1091,58600.0,87843.33,14740.513
3156,71300.0,106558.67,14748.0625
1172,67300.0,91593.6,14751.991
2020,88900.0,162004.17,14755.177
226,136800.0,145624.9,14760.363
1043,325000.0,239567.92,14761.677
1844,102800.0,180075.16,14762.461
2321,57500.0,161412.03,14768.859
192,85000.0,157293.78,14771.231
1181,69100.0,79743.88,14792.644
2901,100600.0,141214.67,14811.403
2215,156500.0,152422.7,14812.072
1250,164200.0,210060.66,14816.42
699,88200.0,140869.83,14819.108
2966,58000.0,81865.59,14820.791
878,268500.0,263086.56,14840.683
4109,231900.0,317084.9,14851.328
526,324400.0,351394.44,14856.531
220,441900.0,364253.22,14858.565
2500,500001.0,419451.5,14868.426
3714,400000.0,232608.58,14869.407
155,159700.0,207199.25,14874.63
2808,248700.0,247946.25,14887.361
1110,93400.0,130737.55,14897.169
1594,137500.0,122368.3,14897.59
2417,73700.0,91643.516,14897.857
334,104200.0,151878.89,14910.041
57,52600.0,79834.7,14913.634
204,60500.0,80739.4,14930.389
3531,180500.0,323836.16,14940.872
1193,451500.0,338832.4,14983.095
1638,87100.0,153274.66,14989.896
2139,61600.0,125004.125,14996.004
531,284100.0,299697.1,15024.077
4125,105000.0,141498.42,15027.517
74,84700.0,156920.77,15030.458
3458,68200.0,90721.58,15055.736
1578,59600.0,90165.06,15059.684
219,51600.0,79523.94,15060.213
2205,259600.0,299422.38,15060.379
3448,99200.0,104155.33,15065.389
3950,75600.0,124443.1,15069.195
2283,299300.0,313810.9,15086.514
377,96700.0,140695.72,15094.056
395,165600.0,134072.7,15096.496
2365,102000.0,152753.45,15101.734
2424,70500.0,123236.27,15103.226
2433,54400.0,79667.98,15106.272
2534,277300.0,248414.53,15112.198
3228,209800.0,251949.17,15114.014
2242,316000.0,335264.5,15116.97
489,73700.0,91867.67,15118.573
3833,48800.0,79778.336,15120.764
3638,421000.0,280757.1,15121.459
1610,404800.0,243522.2,15122.97
63,97700.0,159792.33,15124.561
181,185100.0,266956.6,15140.702
2000,415800.0,288083.38,15145.416
2162,143000.0,192711.66,15145.543
1643,206100.0,164140.66,15146.291
198,51000.0,79659.234,15159.032
2386,130600.0,194473.83,15162.673
567,256300.0,245187.16,15166.924
1970,66200.0,80277.08,15177.919
3532,68500.0,90591.92,15182.223
3765,176400.0,252268.12,15187.275
1347,453800.0,432439.3,15187.553
2897,268000.0,240687.34,15194.878
517,237200.0,284034.1,15195.921
3838,267600.0,345610.2,15197.43
3650,65200.0,80785.484,15217.448
3663,196400.0,267364.6,15219.994
4020,343100.0,316314.25,15221.87
445,70400.0,90879.6,15227.34
9,212500.0,252143.66,15228.909
3176,107000.0,148396.52,15243.075
188,467700.0,323924.2,15285.839
1770,351300.0,379404.72,15286.919
348,293100.0,332220.1,15291.307
2734,117500.0,147980.83,15294.177
2933,276400.0,321708.2,15295.914
751,96800.0,140344.97,15300.597
2527,61700.0,81709.44,15323.414
3900,350000.0,231977.3,15338.303
2689,113500.0,135406.25,15343.221
3800,162500.0,220251.16,15345.369
452,42500.0,80437.35,15345.495
89,113800.0,189424.25,15356.626
2973,135100.0,187478.45,15356.971
746,69700.0,90535.72,15358.373
3878,86400.0,140520.84,15361.236
2524,500001.0,428892.6,15390.979
1617,500001.0,313389.7,15402.235
782,50500.0,122064.6,15410.49
644,197200.0,234435.8,15412.162
2155,58500.0,91173.21,15415.371
1498,376800.0,253493.58,15429.764
2986,55900.0,120772.3,15437.819
295,216600.0,334306.9,15439.776
2774,94900.0,140431.27,15444.0205
1078,90600.0,82726.69,15446.074
3212,215200.0,286306.53,15467.818
247,110000.0,278754.34,15471.946
1287,232500.0,245008.47,15476.316
807,338700.0,290060.5,15476.469
3586,500001.0,262564.7,15482.351
2538,106300.0,130342.55,15483.378
891,109100.0,140017.08,15487.552
231,196600.0,280602.62,15495.625
1382,76800.0,118370.234,15525.217
194,323800.0,215689.84,15526.117
994,86400.0,120820.52,15541.094
2875,61400.0,82705.27,15556.649
2628,189800.0,262186.6,15557.978
2148,236900.0,311405.75,15564.153
1114,190000.0,317407.34,15583.469
3039,500001.0,439004.3,15592.904
1809,291500.0,302388.7,15598.592
1690,129200.0,150273.12,15599.107
1552,98700.0,133441.62,15603.513
2026,301800.0,317955.44,15622.92
1946,500001.0,429553.84,15626.907
2884,333700.0,336208.66,15628.279
2646,57700.0,118547.4,15628.516
3236,82900.0,119703.77,15637.987
2471,283200.0,252913.28,15638.669
442,452100.0,377865.56,15641.448
3995,350000.0,221352.42,15652.166
3417,399700.0,434903.5,15652.232
1365,137500.0,271463.7,15653.46
3694,436800.0,260447.03,15653.721
1799,328000.0,337662.34,15656.353
1879,58800.0,78175.55,15663.778
2721,368700.0,327440.38,15721.096
3435,70400.0,102097.234,15721.981
2057,95100.0,139711.5,15722.804
2497,95500.0,129007.73,15735.157
230,318400.0,309410.75,15736.929
1065,231200.0,296786.8,15737.958
2987,214300.0,246362.08,15743.019
3262,94600.0,116952.52,15744.711
1792,305900.0,331225.06,15747.116
3951,361200.0,328523.44,15753.983
1296,59800.0,78192.58,15761.845
3474,57200.0,115892.58,15762.258
3774,44100.0,78335.6,15766.904
2231,248200.0,313675.56,15773.09
585,256200.0,249859.95,15776.852
3621,89300.0,151552.47,15792.299
1,66900.0,78135.67,15792.423
3113,50800.0,78155.57,15792.965
1355,59000.0,135068.0,15794.17
419,105800.0,118889.15,15811.77
1531,500001.0,275680.44,15820.543
3123,58800.0,134718.23,15836.677
1707,201000.0,271923.84,15843.166
1688,384500.0,397504.44,15852.42
1626,57100.0,79283.414,15853.042
2274,111800.0,170447.95,15857.6045
2922,369300.0,235075.95,15859.153
2258,67900.0,78247.25,15863.773
3599,315200.0,311813.5,15867.199
785,66700.0,78845.914,15882.519
928,100000.0,139468.58,15886.983
2702,242000.0,254889.25,15895.242
3392,61300.0,79984.67,15896.63
2024,279300.0,325477.47,15903.796
1934,411600.0,349225.72,15906.691
1350,211800.0,245552.3,15917.955
387,43100.0,77882.016,15918.866
3775,72300.0,120571.8,15930.341
582,346100.0,286084.56,15941.946
1834,209500.0,297034.25,15946.05
592,71100.0,112823.52,15960.319
2084,324000.0,302477.5,15961.193
1871,43100.0,77850.55,15975.526
2376,326000.0,301119.06,15982.223
3003,51300.0,78004.375,15994.297
2015,101300.0,139304.9,16003.0625
3025,417600.0,254242.66,16022.707
3433,118800.0,128632.11,16023.328
2863,330100.0,320426.7,16023.957
3872,238800.0,274773.6,16025.339
506,350200.0,341019.03,16029.527
1016,441400.0,393246.47,16054.6045
3698,150000.0,129002.29,16061.846
2507,205800.0,278899.2,16076.287
2142,390800.0,242657.53,16080.941
816,111300.0,131007.625,16087.131
1434,250000.0,231481.95,16091.318
193,62100.0,86294.52,16093.036
2499,147700.0,118571.6,16101.641
907,240600.0,222049.6,16114.649
794,265200.0,242159.34,16150.816
1881,232500.0,236389.8,16164.535
129,423300.0,296698.7,16166.675
1862,60000.0,77530.38,16171.758
2645,305800.0,308511.66,16175.427
2553,441100.0,356576.66,16192.134
3748,89500.0,139108.1,16198.25
2200,391800.0,357482.25,16222.634
789,102600.0,139061.34,16228.15
3163,63900.0,83946.64,16240.23
3869,58900.0,80717.52,16247.227
2892,493000.0,428405.0,16266.898
3971,67800.0,89164.164,16270.317
2206,453800.0,430621.0,16270.337
1348,54300.0,78416.914,16272.203
3265,72000.0,129304.89,16308.53
1831,500001.0,439900.8,16324.751
3422,67500.0,122578.94,16342.917
4064,403300.0,287132.5,16355.695
1340,362800.0,353534.4,16357.397
3820,325700.0,333906.5,16362.211
3081,55700.0,89609.61,16372.462
1857,53900.0,77221.484,16376.964
3367,245900.0,353143.16,16399.586
2819,200000.0,221808.1,16406.338
1271,285600.0,268882.56,16426.068
1695,43000.0,116193.48,16427.752
3043,93300.0,157603.47,16437.574
1190,153100.0,128454.95,16438.906
3646,243300.0,278591.34,16445.434
561,295600.0,292231.25,16448.205
937,292600.0,262725.47,16486.705
168,256300.0,304929.56,16489.598
2077,315300.0,297134.3,16507.33
1993,95500.0,76990.914,16514.453
1133,67500.0,142640.05,16531.02
1201,300000.0,215565.6,16538.209
1509,354700.0,313088.22,16547.783
3093,55900.0,77293.92,16564.896
464,401800.0,392298.44,16573.006
382,232700.0,248334.67,16586.66
4099,354600.0,322047.03,16598.111
1921,258300.0,254215.95,16599.365
599,333700.0,380262.0,16599.457
1702,73300.0,77788.24,16610.186
2675,290500.0,322617.3,16622.219
3142,144900.0,230765.97,16624.885
3524,87500.0,130871.42,16627.7
2717,218300.0,230061.88,16627.92
2834,500001.0,417497.66,16628.691
3771,94800.0,190207.66,16641.506
3831,500001.0,432208.0,16649.238
1544,406200.0,341506.7,16659.93
2054,279400.0,256070.84,16665.756
2082,335900.0,285553.1,16667.852
2216,500001.0,435046.9,16679.807
3979,67500.0,183578.45,16691.273
26,53200.0,80020.3,16691.887
1651,57700.0,115033.8,16696.86
2620,67000.0,89080.68,16716.44
3521,320700.0,340557.1,16723.129
3562,264700.0,291009.25,16726.604
3929,319800.0,345298.0,16730.777
1790,81700.0,155541.72,16743.943
2360,341200.0,257553.75,16745.807
1930,58100.0,117482.77,16762.37
1667,331500.0,303893.8,16768.514
924,339500.0,348997.34,16775.973
1237,181800.0,172544.9,16786.23
3953,323500.0,287288.8,16787.047
2362,87700.0,123044.27,16787.383
1462,353300.0,328373.3,16788.377
627,143300.0,192095.25,16795.566
1322,450400.0,429314.9,16801.842
1582,309000.0,362809.53,16806.39
3564,99600.0,153962.7,16819.467
548,79000.0,124646.67,16828.252
840,126900.0,164598.86,16829.414
1605,90200.0,119100.85,16851.008
2617,380000.0,321259.2,16854.467
284,241700.0,224797.72,16858.828
2184,103600.0,125414.92,16864.936
1040,292900.0,243864.75,16865.262
740,165500.0,226210.97,16892.553
1803,180100.0,284513.78,16893.717
2789,252700.0,265238.66,16905.617
403,283300.0,359538.34,16940.152
270,245800.0,321444.2,16941.338
2624,500001.0,371477.16,16942.91
2185,500001.0,429399.7,16954.719
3749,92800.0,196282.12,16958.64
2494,320200.0,301280.44,16971.129
1313,122500.0,149563.81,17006.482
2840,137500.0,88892.92,17013.18
19,457500.0,256834.67,17017.834
463,114600.0,201609.75,17035.693
2658,52500.0,76207.06,17039.973
3597,49400.0,79030.18,17054.482
671,402500.0,348643.3,17060.107
2644,154400.0,158065.39,17063.59
2581,54100.0,76762.89,17075.076
958,282500.0,315009.2,17081.676
1731,112500.0,77087.65,17085.236
2089,310900.0,258751.9,17087.408
3908,335000.0,285948.2,17091.322
504,302100.0,338313.12,17094.959
2486,459600.0,423573.8,17101.97
3548,350000.0,272310.44,17108.209
3830,412600.0,318560.1,17123.229
2807,120600.0,148025.83,17140.275
809,252900.0,293212.94,17167.012
3753,57800.0,76599.14,17172.998
1061,500001.0,436478.9,17177.607
2738,68300.0,75794.05,17192.648
1847,353600.0,316050.28,17201.125
1184,167400.0,314301.38,17217.047
3704,50000.0,86225.945,17223.637
3456,296100.0,322791.88,17229.28
253,99100.0,119566.1,17230.666
1781,396000.0,347907.66,17233.326
2657,500000.0,276416.3,17242.0
4075,42700.0,77558.586,17268.68
1100,60700.0,76612.64,17274.031
163,282000.0,331260.34,17283.752
2171,92800.0,189490.4,17300.275
1827,500001.0,239161.78,17314.037
85,166700.0,243598.1,17345.67
105,53900.0,76707.52,17355.422
3692,500001.0,276407.66,17372.78
513,232100.0,229257.16,17389.3
2355,241700.0,334509.56,17402.15
2002,76800.0,75925.87,17405.264
1569,58400.0,117770.52,17414.14
2852,55800.0,76098.234,17415.287
3022,306000.0,302979.5,17436.193
2328,50000.0,76378.56,17436.775
3857,47500.0,174315.75,17440.52
651,41500.0,75476.414,17451.531
1855,281100.0,329612.3,17452.146
540,261300.0,245056.97,17453.955
763,51100.0,75447.234,17466.975
3407,69100.0,116496.4,17481.121
783,48300.0,75562.02,17488.355
616,281500.0,303911.12,17499.705
3229,275100.0,292572.22,17518.078
962,232000.0,247551.7,17530.596
4121,370100.0,296921.06,17536.66
3302,92300.0,149351.61,17538.432
1786,404800.0,281998.16,17558.46
743,41700.0,75346.57,17624.371
2940,101900.0,147481.86,17632.602
1030,253800.0,285620.75,17633.299
2606,67200.0,77166.3,17712.395
993,332800.0,299134.8,17714.227
2562,275000.0,259080.2,17720.059
499,106300.0,248662.1,17779.469
404,278500.0,259969.6,17794.758
3301,131100.0,133030.47,17796.63
1639,204700.0,229311.4,17796.72
3056,119400.0,148863.75,17805.09
156,265000.0,261075.05,17823.852
1083,384700.0,265342.6,17829.455
1138,314900.0,305192.8,17834.781
764,369400.0,253840.12,17849.543
3526,500000.0,343183.66,17850.238
1410,397500.0,367704.66,17851.578
312,379000.0,329796.5,17873.02
3728,228300.0,274375.4,17916.84
1058,500001.0,434004.1,17939.89
3311,443900.0,382751.28,17952.12
2174,136900.0,184782.84,17954.35
3157,56400.0,74648.586,17975.697
3839,125000.0,154668.95,17993.188
767,38800.0,83225.39,18001.316
3919,390000.0,306234.78,18003.338
3986,309700.0,363415.47,18071.95
1631,48900.0,75431.54,18089.82
3347,344700.0,300649.0,18093.518
2161,285200.0,280725.75,18133.889
3091,57900.0,74418.11,18135.123
1861,71000.0,74375.47,18160.553
3143,355300.0,235617.75,18176.62
2630,231200.0,274934.62,18182.781
2327,61800.0,131676.08,18202.71
2709,55500.0,74283.9,18203.64
586,56500.0,74304.2,18214.152
2706,322600.0,249373.25,18219.537
407,500001.0,332867.8,18259.96
370,218800.0,128339.19,18329.684
889,113500.0,153462.03,18342.193
2183,251100.0,274971.22,18366.578
1203,500001.0,427806.4,18366.902
4050,273000.0,326308.1,18403.346
3797,345000.0,324079.22,18407.795
276,45600.0,73954.2,18411.58
1379,275000.0,258155.84,18413.293
1130,281300.0,218248.55,18416.947
3116,281100.0,306598.7,18422.186
4021,132700.0,231827.1,18423.11
1383,281800.0,298374.0,18432.553
3561,500001.0,394515.75,18444.037
1968,127100.0,125890.266,18456.482
1305,57400.0,73931.414,18465.656
67,500001.0,285554.06,18469.451
1272,132300.0,134915.6,18472.994
2746,205400.0,298777.7,18487.848
3688,255400.0,230974.2,18488.795
772,162500.0,258256.8,18501.04
3776,235700.0,238840.1,18526.64
3835,312500.0,224782.53,18530.783
1828,43900.0,124698.46,18531.453
708,323000.0,271663.6,18544.764
2698,295900.0,331770.2,18551.416
2167,279900.0,284480.16,18610.17
969,332100.0,234230.95,18626.48
1344,194100.0,262389.7,18654.598
2017,272400.0,326130.2,18658.43
1404,283200.0,326134.5,18671.682
3689,326300.0,299308.16,18717.492
1895,49500.0,74313.23,18718.143
3904,55300.0,111465.89,18726.988
4057,39600.0,73541.99,18730.92
1077,484700.0,374942.6,18742.17
1920,430300.0,325541.1,18783.734
739,72200.0,121541.58,18788.375
465,64600.0,114009.08,18809.307
397,327800.0,318102.38,18811.453
1198,439200.0,329534.28,18813.742
3955,500001.0,390279.6,18820.533
250,270000.0,301049.06,18821.422
2069,500001.0,308742.34,18903.0
2704,118000.0,158218.14,18904.094
3710,461500.0,268953.25,18934.85
2978,263500.0,241871.03,18943.256
3484,127200.0,219566.6,18946.09
3973,375700.0,384154.25,18951.078
3941,61200.0,111425.23,18951.617
3611,162500.0,145551.5,18957.246
3309,150000.0,259852.7,18976.316
1820,315800.0,299993.84,19017.33
393,500001.0,268637.75,19028.867
4023,427600.0,246751.0,19106.164
594,325000.0,263340.66,19126.492
3272,360900.0,351076.94,19136.172
1259,439300.0,302963.7,19141.832
3898,44000.0,130307.86,19165.84
555,87500.0,123894.05,19262.44
3443,93600.0,139254.56,19273.92
1095,362100.0,297453.34,19311.07
3819,75000.0,329889.6,19344.504
3083,317100.0,281513.1,19353.936
2452,290000.0,264264.7,19359.277
2008,384400.0,343400.12,19381.414
2046,293200.0,316391.44,19403.283
1015,426000.0,440438.5,19413.008
1027,113800.0,152509.9,19420.377
2090,500001.0,410629.06,19428.041
710,295500.0,268459.1,19458.607
823,367800.0,306392.4,19497.352
999,405100.0,237030.4,19532.54
1693,492500.0,366238.9,19563.543
2568,500001.0,249947.62,19574.023
1597,342700.0,264506.25,19586.809
725,500001.0,353223.3,19588.84
2755,500001.0,366694.4,19593.64
936,268400.0,243374.7,19602.545
948,86300.0,122874.8,19628.29
2692,143000.0,209020.53,19632.752
1997,500001.0,423905.66,19694.828
3021,385200.0,335108.44,19728.424
3058,294000.0,277564.5,19760.582
2467,250000.0,324735.56,19783.514
3315,424600.0,395084.7,19783.758
82,465800.0,282330.25,19791.729
1153,214300.0,294844.7,19800.463
3848,500001.0,308655.97,19804.666
624,67000.0,113487.25,19808.799
3737,339800.0,299116.78,19851.475
735,433300.0,312668.0,19851.693
2674,295100.0,327404.75,19857.268
549,426900.0,403466.56,19892.863
2391,304100.0,281943.9,19906.967
3926,341500.0,245965.33,19908.35
3664,324300.0,337298.28,19954.754
1586,261500.0,266554.8,19959.96
3374,67500.0,158060.7,20000.082
2964,295200.0,259836.4,20019.758
1177,294900.0,330144.2,20025.195
2742,359000.0,287136.1,20057.607
3198,369200.0,317148.3,20061.057
2121,376200.0,412812.9,20073.834
3996,500001.0,388122.22,20100.21
1300,386500.0,323058.94,20127.27
2862,248900.0,274837.56,20129.025
2887,361800.0,272423.16,20129.637
2623,500001.0,328404.56,20150.262
4045,500001.0,440690.5,20234.012
473,376800.0,320980.1,20236.514
2102,76200.0,151555.75,20247.36
423,473400.0,398489.7,20273.812
2103,318300.0,260149.7,20356.168
961,241300.0,302264.72,20368.979
2495,300000.0,286391.5,20378.578
3875,500001.0,408660.94,20396.89
2117,366100.0,256488.83,20403.996
2224,500001.0,302486.94,20429.63
2080,62300.0,150939.25,20442.752
2923,281900.0,433772.1,20464.084
577,343300.0,319856.9,20471.797
1644,321800.0,318195.22,20495.105
897,500001.0,355807.44,20544.578
2833,157700.0,204716.28,20566.105
2509,500001.0,384982.94,20574.059
716,339800.0,318195.6,20671.287
3237,107200.0,157410.88,20671.393
899,112500.0,130561.86,20677.812
184,350000.0,307273.66,20715.146
2781,365600.0,321815.34,20727.56
3263,380800.0,315027.94,20753.008
3619,335900.0,338339.25,20767.27
3686,410000.0,286878.78,20787.025
1836,349600.0,265853.16,20808.379
10,500001.0,297600.2,20855.723
3070,322100.0,335754.62,20859.68
3968,61000.0,120171.3,20868.822
1850,156500.0,136483.25,20880.568
947,87200.0,122031.2,20886.5
3074,124600.0,167458.78,20893.232
415,355100.0,269739.25,20910.748
3780,266700.0,247869.7,20966.703
934,268800.0,264896.8,20966.729
2866,343400.0,366032.7,20975.1
1666,416900.0,346361.6,21029.154
1183,293800.0,271902.94,21063.016
1767,500001.0,373024.66,21096.477
2979,484600.0,373081.1,21142.768
1136,500001.0,442578.6,21145.514
1938,450000.0,267934.44,21234.062
821,153300.0,125873.21,21253.72
2098,196800.0,322090.75,21290.303
2544,440900.0,320617.06,21327.39
360,289600.0,290220.44,21338.135
1859,96700.0,169283.53,21408.443
938,316300.0,261058.53,21430.426
1362,342200.0,296427.3,21437.3
213,258800.0,262191.97,21497.21
3718,87500.0,155846.45,21512.855
737,500001.0,325604.7,21534.117
3620,500001.0,297379.7,21553.604
2209,500001.0,441334.34,21577.035
2812,283200.0,301295.78,21595.172
2420,418200.0,252590.5,21613.613
2451,313700.0,308813.84,21618.867
1210,500001.0,441993.2,21633.729
1024,362100.0,315793.53,21634.217
1286,330700.0,363339.16,21651.822
2480,329500.0,342319.34,21720.223
3866,353600.0,268899.62,21728.994
1468,175000.0,242566.84,21754.455
3660,336700.0,347909.16,21755.664
3137,114300.0,119866.33,21775.502
349,316700.0,400717.2,21777.943
203,382100.0,291090.56,21827.615
4000,112500.0,268539.47,21831.229
3739,381000.0,332056.75,21842.785
562,162500.0,126596.33,21876.885
626,140600.0,274899.47,21877.396
2270,61100.0,118355.9,21885.307
645,93600.0,119511.58,21901.578
402,409000.0,382481.44,21905.918
3934,335400.0,289204.4,21923.049
1737,359900.0,351455.34,21929.162
804,372700.0,411638.62,21975.064
1873,372900.0,308126.97,22021.85
1338,68600.0,118172.69,22078.537
1426,444100.0,446808.9,22106.254
187,312500.0,240277.84,22136.064
3712,380400.0,298186.1,22143.91
1415,350000.0,328766.3,22149.164
2888,285000.0,326468.8,22175.809
2782,500001.0,437557.1,22288.762
2061,352700.0,385968.8,22297.584
705,343600.0,341362.44,22312.828
2108,406200.0,345182.8,22330.299
2097,342900.0,286341.66,22390.27
1924,334000.0,350504.53,22395.271
3434,78500.0,118700.6,22411.738
3453,317900.0,320706.1,22503.738
3394,225000.0,252988.12,22504.006
1303,271600.0,292015.94,22557.79
3169,314900.0,302031.5,22568.0
435,471300.0,343925.06,22705.111
2211,500001.0,305284.9,22707.875
2434,375700.0,337622.75,22743.273
4122,345900.0,344729.1,22748.328
2013,500000.0,326691.97,22766.883
2561,500001.0,446673.6,22811.668
1301,187500.0,273416.56,22831.365
1812,63500.0,117215.81,22851.438
1785,298800.0,399972.66,22886.89
2829,62200.0,116244.1,22905.102
2219,287500.0,261840.4,22947.266
2894,90800.0,181849.36,22954.988
3001,489000.0,362161.9,22968.988
3641,434000.0,276802.8,22986.598
4022,500001.0,299161.6,23000.223
944,392200.0,399932.7,23012.03
915,500001.0,303396.3,23018.873
2284,53600.0,117164.73,23134.04
2272,416700.0,378826.5,23143.799
3706,339800.0,382445.56,23166.688
1104,328500.0,266949.7,23197.604
1598,500001.0,324123.53,23259.04
2943,335300.0,333726.38,23276.012
3628,425000.0,336965.94,23296.025
3482,56100.0,116521.164,23314.201
1474,408300.0,276447.9,23320.084
1333,67700.0,116627.4,23374.652
796,500001.0,447178.9,23380.064
3717,462200.0,407528.6,23395.42
1311,500001.0,315632.88,23430.69
4065,500001.0,343021.38,23476.08
283,476300.0,308047.1,23491.393
2446,75500.0,116891.875,23508.88
551,340700.0,354813.66,23510.65
167,500001.0,418359.6,23532.13
1665,500001.0,441752.3,23543.166
1084,374300.0,249031.9,23556.916
2993,411900.0,353116.38,23585.092
3954,312500.0,268409.38,23597.76
3514,482200.0,404681.94,23612.967
1214,500001.0,452433.4,23652.799
3200,350000.0,247497.28,23654.562
1519,500001.0,415979.84,23682.678
2522,500001.0,344199.5,23727.7
2005,53400.0,79083.57,23779.424
2338,365600.0,399563.0,23795.768
1776,500001.0,462412.4,23808.121
2375,275000.0,253201.33,23823.76
355,427200.0,309967.0,23836.99
876,394400.0,314027.84,23871.807
904,44400.0,76015.26,23880.762
327,275000.0,330999.75,23918.3
2857,381800.0,355618.7,23989.846
2951,446000.0,282355.7,24001.707
1965,500001.0,320992.1,24025.928
1037,444000.0,405755.7,24196.846
4059,359500.0,314498.2,24227.48
1160,424400.0,367942.44,24234.057
1101,468800.0,281186.34,24413.975
1094,433800.0,447571.0,24416.871
3571,500001.0,341684.84,24433.39
2914,500001.0,353019.94,24453.572
2197,415600.0,415264.7,24470.424
2003,327300.0,257789.0,24503.41
3592,325800.0,308024.7,24558.889
228,284800.0,365352.44,24569.943
2786,500001.0,339596.22,24616.49
727,500001.0,408775.72,24711.7
2573,500001.0,350182.2,24731.094
2660,27500.0,107372.586,24779.734
2372,454800.0,439826.1,24786.031
1013,383700.0,328199.84,24813.326
593,480800.0,340774.4,24821.602
3061,500001.0,322674.84,24859.25
2539,500001.0,290550.38,24887.629
3389,312500.0,266987.94,24890.66
3016,373100.0,319430.8,24936.623
3098,500001.0,325209.06,24953.496
2316,417900.0,251654.0,25047.314
2763,423400.0,399364.84,25054.277
1103,500001.0,411933.56,25066.473
212,321300.0,286267.78,25107.105
36,369700.0,373173.3,25155.309
3254,324000.0,286542.8,25181.314
151,402900.0,394552.16,25208.139
2932,69900.0,113033.71,25218.81
945,347700.0,330650.5,25255.97
207,58300.0,112971.77,25270.543
3268,500001.0,423895.0,25403.232
2588,500001.0,454315.9,25430.588
1230,356100.0,355382.78,25464.117
703,358000.0,322106.03,25479.865
3204,370500.0,334832.3,25526.596
2634,84700.0,112747.25,25528.588
2131,65800.0,112658.27,25555.232
